15,61,61,15,15,61,15,15,61,75,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,61,15,15,15,15,15,15,15,75,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,75,15,61,15,75,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,75,15,75,15,15,15,61,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,75,15,15,61,15,15,15,15,75,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,15,75,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,75,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,75,61,15,61,15,75,61,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,61,61,15,15,61,15,15,61,75,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,61,15,15,15,15,15,15,15,75,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,75,15,61,15,75,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,75,15,75,15,15,15,61,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,75,15,15,61,15,15,15,15,75,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,15,75,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,75,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,75,61,15,61,15,75,61,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,61,61,15,15,61,15,15,61,75,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,61,15,15,15,15,15,15,15,75,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,75,15,61,15,75,15,15,15,15,15,15,15,15,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
15,15,15,15,15,15,15,75,15,75,15,15,15,61,15,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,15,15,75,15,61,15,15,15,75,15,15,15,15,15,75,
